wss_bytes,wss_kib,latency_ns
37230848,36358.25,124.94504557081267
38543872,37640.5,122.47596712649938
39903104,38967.875,138.7283221542531
41310336,40342.125,122.41580412224195
42767104,41764.75,127.1076635599798
44275328,43237.625,124.60370705779977
45836672,44762.375,133.3217792658827
47453056,46340.875,125.96988484787998
49126528,47975.125,124.25356011318364
50859008,49667.0,131.69950149243962
52652544,51418.5,130.77224404073112
54509312,53231.75,130.83594475258343
56431488,55108.875,131.88271767705294
58421632,57052.375,124.21614651230557
60481792,59064.25,134.287786975624
62614784,61147.25,128.99099569413724
64822784,63303.5,132.99107918598497
67108864,65536.0,129.19331590334573
69475328,67847.0,130.64533258962567
71925376,70239.625,132.985832427209
74461824,72716.625,130.19206548937973
77087744,75281.0,132.143020469419
79806336,77935.875,152.45061077188993
82620672,80684.25,138.00422731976812
85534208,83529.5,141.41893576271457
88550656,86475.25,131.40155618948774
91673344,89524.75,133.51209267548916
94906240,92681.875,134.17414211471586
98253056,95950.25,137.9547183414495
101718016,99334.0,136.9503772730552
105305088,102837.0,135.03138613777142
109018624,106463.5,135.75111105175327
112863104,110217.875,142.18426363086144
116843264,114104.75,134.9410608727945
120963712,118128.625,135.5422304941612
125229568,122294.5,139.0582720315168
129645696,126607.125,134.28494121907963
134217728,131072.0,137.86327838897705
138950784,135694.125,138.67400586605072
143850880,140479.375,137.1721625328064
148923776,145433.375,137.91951537132263
154175616,150562.125,142.78580745061237
159612672,155871.75,138.68794838587442
165241344,161368.5,137.80303299427032
171068544,167059.125,136.55471305052438
177101312,172950.5,142.60713259379068
183346816,179049.625,140.50744970639545
189812480,185363.75,138.42040300369263
196506240,191900.625,137.8942678372065
203436032,198668.0,149.43541586399078
210610176,205674.0,137.89740701516467
218037248,212927.0,138.35132618745166
225726336,220435.875,138.0297839641571
233686528,228209.5,140.54935177167255
241927552,236257.375,138.24047148227692
250459136,244589.0,142.00089871883392
259291520,253214.375,141.50632917881012
268435456,262144.0,139.19202983379364
